2016-04-19 14:49:36.4086 | Info  | 请求操作 url：http://localhost:2507/api/Customers  控制器名称：Customers 动作：Get 数据：
2016-04-19 14:49:36.4316 | Info  | 响应操作 url：http://localhost:2507/api/Customers  控制器名称：Customers 动作：Get 结果：<RetOfArrayOfCustomerRet8CdS_PQnq xmlns:i="http://www.w3.org/2001/XMLSchema-instance" xmlns="http://schemas.datacontract.org/2004/07/Cicada.Core"><Message i:nil="true" /><Status>0</Status><Data xmlns:d2p1="http://schemas.datacontract.org/2004/07/Bll.Dtos"><d2p1:CustomerRet><d2p1:Id>1</d2p1:Id><d2p1:Name>张三</d2p1:Name><d2p1:Phone>123465789</d2p1:Phone></d2p1:CustomerRet><d2p1:CustomerRet><d2p1:Id>1</d2p1:Id><d2p1:Name>李四</d2p1:Name><d2p1:Phone>1234657890</d2p1:Phone></d2p1:CustomerRet><d2p1:CustomerRet><d2p1:Id>1</d2p1:Id><d2p1:Name>孙武</d2p1:Name><d2p1:Phone>12346578901</d2p1:Phone></d2p1:CustomerRet></Data></RetOfArrayOfCustomerRet8CdS_PQnq> 执行时间:23毫秒
2016-04-19 14:50:10.7439 | Info  | 请求操作 url：http://localhost:2507/api/Customers  控制器名称：Customers 动作：Get 数据：
2016-04-19 14:50:10.8533 | Info  | 响应操作 url：http://localhost:2507/api/Customers  控制器名称：Customers 动作：Get 结果：{"Data":[{"Id":1,"Name":"张三","Phone":"123465789"},{"Id":1,"Name":"李四","Phone":"1234657890"},{"Id":1,"Name":"孙武","Phone":"12346578901"}],"Status":0,"Message":null} 执行时间:0毫秒
2016-04-19 14:52:44.3701 | Info  | 请求操作 url：http://localhost:2507/api/Customers  控制器名称：Customers 动作：Post 数据：{Name:"",Phone:"18610170813"}
2016-04-19 14:52:50.4489 | Info  | 响应操作 url：http://localhost:2507/api/Customers  控制器名称：Customers 动作：Post 结果：{"Data":0,"Status":1,"Message":"用户名无效"} 执行时间:6063毫秒
2016-04-19 14:53:00.4177 | Info  | 请求操作 url：http://localhost:2507/api/Customers  控制器名称：Customers 动作：Post 数据：{Name="",Phone:"18610170813"}
2016-04-19 14:55:23.5915 | Info  | 请求操作 url：http://localhost:2507/api/Customers  控制器名称：Customers 动作：Post 数据：{Name:"ren",Phone:"18610170813"}
2016-04-19 14:55:26.3427 | Info  | 响应操作 url：http://localhost:2507/api/Customers  控制器名称：Customers 动作：Post 结果：{"Data":0,"Status":0,"Message":null} 执行时间:2735毫秒
2016-04-19 15:49:13.1833 | Info  | 请求操作 url：http://localhost:2507/api/Customers  控制器名称：Customers 动作：Get 数据：
2016-04-19 15:49:14.3519 | Info  | 响应操作 url：http://localhost:2507/api/Customers  控制器名称：Customers 动作：Get 结果：<RetOfArrayOfCustomerRet8CdS_PQnq xmlns:i="http://www.w3.org/2001/XMLSchema-instance" xmlns="http://schemas.datacontract.org/2004/07/Cicada.Core"><Message i:nil="true" /><Status>0</Status><Data xmlns:d2p1="http://schemas.datacontract.org/2004/07/Bll.Dtos"><d2p1:CustomerRet><d2p1:Id>2</d2p1:Id><d2p1:Name>??</d2p1:Name><d2p1:Phone>18610170816</d2p1:Phone></d2p1:CustomerRet><d2p1:CustomerRet><d2p1:Id>3</d2p1:Id><d2p1:Name>张三</d2p1:Name><d2p1:Phone>18610170816</d2p1:Phone></d2p1:CustomerRet><d2p1:CustomerRet><d2p1:Id>4</d2p1:Id><d2p1:Name>张三1</d2p1:Name><d2p1:Phone>18610170816</d2p1:Phone></d2p1:CustomerRet></Data></RetOfArrayOfCustomerRet8CdS_PQnq> 执行时间:1167毫秒
